brand,model,Year,list_price,color,configration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,dealer_address,Transmission,mpg,Displacement
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,22,1800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,29,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,35,1900.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,21,2000.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Manual 5-spd,17,2800.0
Volkswagen,Jetta,2001,"$1,500.00 ",Silver,GLS,Used,Sedan,Front-wheel drive (FWD),Manual,Diesel,"520,000",https://www.carproof.com/order?ref=kijiji&vin=3VWSP29M81M082285,"North York, ON M9L 2W3",Automatic 4-spd,20,1800.0
