make,mileage,model,price,vin,Year,Transmission,mpg,Displacement
Jeep,19035,Renegade,16998,ZACCJABT6GPE27789,2016,,,
Jeep,79995,Patriot,12599,1C4NJRFB4CD564215,2012,,,
Nissan,31478,Altima,14599,1N4AL3APXFN910314,2015,Automatic (variable gear ratios),27.0,2.5
Nissan,31478,Altima,14599,1N4AL3APXFN910314,2015,Automatic (AV-S7),22.0,3.5
Ford,17013,Fiesta,11998,3FADP4AJXHM117059,2017,,,
Kia,19538,Optima,14998,5XXGT4L37GG028924,2016,Automatic (AM7),28.0,1.6
Kia,19538,Optima,14998,5XXGT4L37GG028924,2016,Automatic (S6),22.0,2.0
Kia,19538,Optima,14998,5XXGT4L37GG028924,2016,Automatic (S6),24.0,2.4
Ford,82511,Mustang,13599,1ZVBP8AM8C5287855,2012,Automatic 6-spd,19.0,3.7
Ford,82511,Mustang,13599,1ZVBP8AM8C5287855,2012,Manual 6-spd,19.0,3.7
Ford,82511,Mustang,13599,1ZVBP8AM8C5287855,2012,Automatic 6-spd,18.0,5.0
Ford,82511,Mustang,13599,1ZVBP8AM8C5287855,2012,Manual 6-spd,17.0,5.0
Ford,82511,Mustang,13599,1ZVBP8AM8C5287855,2012,Manual 6-spd,15.0,5.4
Dodge,1117,Challenger,38998,2C3CDZFJ5GH263696,2016,Automatic 8-spd,19.0,3.6
Dodge,1117,Challenger,38998,2C3CDZFJ5GH263696,2016,Automatic 8-spd,16.0,5.7
Dodge,1117,Challenger,38998,2C3CDZFJ5GH263696,2016,Automatic 8-spd,15.0,6.4
Dodge,1117,Challenger,38998,2C3CDZFJ5GH263696,2016,Manual 6-spd,15.0,5.7
Dodge,1117,Challenger,38998,2C3CDZFJ5GH263696,2016,Manual 6-spd,14.0,6.4
Nissan,17916,Pathfinder,21998,5N1AR2MM5GC626294,2016,,,
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Automatic (S6),15.0,6.2
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Automatic 6-spd,19.0,3.6
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Manual 6-spd,17.0,3.6
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Automatic (S6),18.0,3.6
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Manual 6-spd,16.0,6.2
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Manual 6-spd,14.0,6.2
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Automatic (S6),12.0,6.2
Chevrolet,69880,Camaro,14998,2G1FB1E37E9181066,2014,Manual 6-spd,13.0,7.0
GMC,105728,Terrain,14599,2GKFLXE38D6124676,2013,,,
Honda,43249,CR-V,16998,JHLRE4H76BC021733,2011,,,
Subaru,33940,Forester,22998,JF2SJGDC7GH419866,2016,,,
Honda,71238,CR-V,13998,5J6RE4H57BL056223,2011,,,
Volkswagen,69543,Routan,12599,2V4RW3D15AR209368,2010,Automatic 6-spd,17.0,4.0
Volkswagen,69543,Routan,12599,2V4RW3D15AR209368,2010,Automatic 6-spd,16.0,3.8
Honda,4616,Accord,26998,1HGCV1F33JA150297,2018,Manual 6-spd,26.0,1.5
Honda,4616,Accord,26998,1HGCV1F33JA150297,2018,Automatic (variable gear ratios),30.0,1.5
Honda,4616,Accord,26998,1HGCV1F33JA150297,2018,Automatic (AV-S7),29.0,1.5
Honda,4616,Accord,26998,1HGCV1F33JA150297,2018,Manual 6-spd,22.0,2.0
Honda,4616,Accord,26998,1HGCV1F33JA150297,2018,Automatic (S10),23.0,2.0
Ford,45822,Edge,25998,2FMTK4AP6FBB71719,2015,,,
Mitsubishi,48685,Mirage G4,9998,ML32F3FJ7HHF15430,2017,Manual 5-spd,33.0,1.2
Mitsubishi,48685,Mirage G4,9998,ML32F3FJ7HHF15430,2017,Automatic (variable gear ratios),35.0,1.2
Ram,42835,Pickup 1500,24998,1C6RR7KG4GS162574,2016,,,
Toyota,26364,Camry,16998,4T1BF1FK4FU024935,2015,Automatic (S6),25.0,2.5
Toyota,26364,Camry,16998,4T1BF1FK4FU024935,2015,Automatic (S6),21.0,3.5
Acura,119829,TL,13998,19UUA9F75CA008330,2012,,,
Toyota,29213,Corolla,15998,2T1BURHE4GC530280,2016,Automatic 4-spd,27.0,1.8
Toyota,29213,Corolla,15998,2T1BURHE4GC530280,2016,Automatic (AV-S7),28.0,1.8
Toyota,29213,Corolla,15998,2T1BURHE4GC530280,2016,Automatic (variable gear ratios),29.0,1.8
Toyota,29213,Corolla,15998,2T1BURHE4GC530280,2016,Manual 6-spd,28.0,1.8
Lexus,22285,ES 350,25998,JTHBK1GG9G2214171,2016,Automatic (S6),21.0,3.5
Subaru,44915,Crosstrek,18998,JF2GPBCC0EH220731,2014,,,
Hyundai,78402,Sonata,10998,5NPEB4AC7CH313229,2012,Automatic 6-spd,22.0,2.0
Hyundai,78402,Sonata,10998,5NPEB4AC7CH313229,2012,Automatic 6-spd,24.0,2.4
Hyundai,78402,Sonata,10998,5NPEB4AC7CH313229,2012,Manual 6-spd,24.0,2.4
Chevrolet,34797,Cruze,12998,1G1PC5SB3F7207900,2015,Automatic (S6),26.0,1.4
Chevrolet,34797,Cruze,12998,1G1PC5SB3F7207900,2015,Manual 6-spd,26.0,1.4
Chevrolet,34797,Cruze,12998,1G1PC5SB3F7207900,2015,Automatic (S6),22.0,1.8
Chevrolet,34797,Cruze,12998,1G1PC5SB3F7207900,2015,Manual 6-spd,25.0,1.8
Chevrolet,34797,Cruze,12998,1G1PC5SB3F7207900,2015,Automatic (S6),27.0,2.0
Toyota,16614,Sienna,34998,5TDDZ3DC9HS181315,2017,,,
Chevrolet,29273,Equinox,15998,2GNALAEK8F6439580,2015,,,
Honda,29862,CR-V,24998,5J6RM4H9XFL064389,2015,,,
Nissan,59803,Titan,23998,1N6AA0EC6EN505973,2014,,,
Ford,48581,Shelby GT500,40998,1ZVBP8KZ1D5244678,2013,,,
Nissan,18965,Murano,25998,5N1AZ2MH9FN218158,2015,,,
Toyota,42577,RAV4,17998,JTMBFREV0FJ048407,2015,Automatic (S6),23.0,2.5
Chevrolet,11148,Equinox,17998,2GNALBEK1H1563180,2017,,,
Lincoln,11601,MKC,21998,5LMCJ1D90GUJ20983,2016,,,
Jeep,59823,Cherokee,15998,1C4PJLCB9GW113799,2016,,,
Ford,26092,Escape,19998,1FMCU9JX7GUB28476,2016,,,
Chevrolet,22054,Sonic,11599,1G1JC6SH9D4251155,2013,Manual 6-spd,28.0,1.4
Chevrolet,22054,Sonic,11599,1G1JC6SH9D4251155,2013,Automatic (S6),27.0,1.4
Chevrolet,22054,Sonic,11599,1G1JC6SH9D4251155,2013,Manual 5-spd,26.0,1.8
Chevrolet,22054,Sonic,11599,1G1JC6SH9D4251155,2013,Automatic (S6),24.0,1.8
Nissan,28050,Maxima,23998,1N4AA6AP1JC360772,2018,Automatic (AV-S7),21.0,3.5
Toyota,35688,Corolla,15998,2T1BURHE4FC243195,2015,Automatic (variable gear ratios),29.0,1.8
Toyota,35688,Corolla,15998,2T1BURHE4FC243195,2015,Automatic 4-spd,27.0,1.8
Toyota,35688,Corolla,15998,2T1BURHE4FC243195,2015,Manual 6-spd,28.0,1.8
Toyota,35688,Corolla,15998,2T1BURHE4FC243195,2015,Automatic (AV-S7),28.0,1.8
Mercedes-Benz,56544,C-Class,17998,WDDGF4HB9DR294175,2013,,,
Lincoln,32782,MKC,20998,5LMCJ1C90GUJ14893,2016,,,
Chrysler,62567,200,10599,1C3CCBBB0DN500851,2013,Automatic 6-spd,19.0,3.6
Chrysler,62567,200,10599,1C3CCBBB0DN500851,2013,Automatic 6-spd,20.0,2.4
Chrysler,62567,200,10599,1C3CCBBB0DN500851,2013,Automatic 4-spd,21.0,2.4
Ford,25437,Explorer,25998,1FM5K8D82FGA60078,2015,,,
Chrysler,35671,300,17599,2C3CCAAG6FH769312,2015,Automatic 8-spd,19.0,3.6
Chrysler,35671,300,17599,2C3CCAAG6FH769312,2015,Automatic 8-spd,16.0,5.7
Chrysler,35671,300,17599,2C3CCAAG6FH769312,2015,Automatic 8-spd,19.0,3.6
Toyota,72249,Prius v,18998,JTDZN3EU5GJ041556,2016,Automatic (variable gear ratios),43.0,1.8
Subaru,51218,Forester,18998,JF2SJGDC7FH435533,2015,,,
Ford,34085,Escape,15998,1FMCU9G95EUD21697,2014,,,
Mitsubishi,37350,Outlander,20998,JA4JZ4AX1GZ009318,2016,,,
Nissan,19429,Rogue,18599,KNMAT2MV3GP611736,2016,,,
Toyota,23578,Camry,17998,4T1BF1FK0GU513284,2016,Automatic (S6),25.0,2.5
Toyota,23578,Camry,17998,4T1BF1FK0GU513284,2016,Automatic (S6),21.0,3.5
Volkswagen,65615,Golf GTI,16998,3VW5T7AU8GM015308,2016,,,
Nissan,28748,Altima,14998,1N4AL3AP7FC498557,2015,Automatic (variable gear ratios),27.0,2.5
Nissan,28748,Altima,14998,1N4AL3AP7FC498557,2015,Automatic (AV-S7),22.0,3.5
Honda,68013,Accord,12599,1HGCP2F65CA042423,2012,Manual 5-spd,23.0,2.4
Honda,68013,Accord,12599,1HGCP2F65CA042423,2012,Automatic 5-spd,22.0,2.4
Honda,68013,Accord,12599,1HGCP2F65CA042423,2012,Automatic 5-spd,20.0,3.5
Nissan,30702,Rogue,19599,KNMAT2MV5GP735930,2016,,,
Volkswagen,24940,Passat,15998,1VWAT7A31FC112162,2015,Automatic (AM-S6),20.0,3.6
Volkswagen,24940,Passat,15998,1VWAT7A31FC112162,2015,Manual 5-spd,24.0,1.8
Volkswagen,24940,Passat,15998,1VWAT7A31FC112162,2015,Automatic (AM-S6),29.0,2.0
Volkswagen,24940,Passat,15998,1VWAT7A31FC112162,2015,Automatic (S6),24.0,1.8
Volkswagen,24940,Passat,15998,1VWAT7A31FC112162,2015,Manual 6-spd,30.0,2.0
Ford,39007,Escape,15998,1FMCU0EG6CKC84729,2012,,,
GMC,38097,Acadia,28998,1GKKVTKD7FJ352303,2015,,,
Honda,25636,Accord,17998,1HGCR2F56FA233421,2015,Manual 6-spd,18.0,3.5
Honda,25636,Accord,17998,1HGCR2F56FA233421,2015,Automatic 6-spd,21.0,3.5
Honda,25636,Accord,17998,1HGCR2F56FA233421,2015,Automatic (S6),21.0,3.5
Honda,25636,Accord,17998,1HGCR2F56FA233421,2015,Manual 6-spd,23.0,2.4
Honda,25636,Accord,17998,1HGCR2F56FA233421,2015,Automatic (variable gear ratios),27.0,2.4
Honda,25636,Accord,17998,1HGCR2F56FA233421,2015,Automatic (AV-S7),26.0,2.4
Nissan,23776,Pathfinder,28998,5N1DR2MM2HC642130,2017,,,
Acura,29235,TLX,20998,19UUB2F54FA007452,2015,Automatic (AM8),24.0,2.4
Acura,29235,TLX,20998,19UUB2F54FA007452,2015,Automatic (S9),21.0,3.5
Toyota,29072,Highlander,31998,5TDDKRFH4FS194499,2015,,,
Acura,36914,TLX,18998,19UUB1F39FA012056,2015,Automatic (AM8),24.0,2.4
Acura,36914,TLX,18998,19UUB1F39FA012056,2015,Automatic (S9),21.0,3.5
Chevrolet,97896,Equinox,13998,2GNFLNEK3D6188123,2013,,,
Cadillac,17677,ATS,25998,1G6AL5SX2F0106934,2015,Automatic (S6),18.0,3.6
Cadillac,17677,ATS,25998,1G6AL5SX2F0106934,2015,Manual 6-spd,19.0,2.0
Cadillac,17677,ATS,25998,1G6AL5SX2F0106934,2015,Automatic (S6),21.0,2.0
Cadillac,17677,ATS,25998,1G6AL5SX2F0106934,2015,Automatic (S6),21.0,2.5
Ram,54246,Pickup 1500,25998,1C6RR7LG0GS391946,2016,,,
Infiniti,49394,QX60,24998,5N1AL0MM5FC520268,2015,,,
Lexus,30694,IS 250,25998,JTHCF1D2XF5029142,2015,Automatic (S6),21.0,2.5
Toyota,6948,Prius,23998,JTDKARFU3G3511070,2016,Automatic (variable gear ratios),54.0,1.8
Nissan,48974,Armada,27998,JN8AY2NC0H9508220,2017,,,
Ford,88664,Explorer,18998,1FM5K7F87DGB48452,2013,,,
Toyota,32610,Camry,18998,JTNB11HK1J3016642,2018,Automatic (S8),29.0,2.5
Toyota,32610,Camry,18998,JTNB11HK1J3016642,2018,Automatic (S8),22.0,3.5
Honda,52988,Accord,14998,1HGCR2F31FA218162,2015,Manual 6-spd,18.0,3.5
Honda,52988,Accord,14998,1HGCR2F31FA218162,2015,Automatic 6-spd,21.0,3.5
Honda,52988,Accord,14998,1HGCR2F31FA218162,2015,Automatic (S6),21.0,3.5
Honda,52988,Accord,14998,1HGCR2F31FA218162,2015,Manual 6-spd,23.0,2.4
Honda,52988,Accord,14998,1HGCR2F31FA218162,2015,Automatic (variable gear ratios),27.0,2.4
Honda,52988,Accord,14998,1HGCR2F31FA218162,2015,Automatic (AV-S7),26.0,2.4
MINI,57123,Countryman,13599,WMWZB3C59DWM07650,2013,,,
Kia,125642,Soul,8599,KNDJT2A23A7172717,2010,Automatic 4-spd,26.0,1.6
Kia,125642,Soul,8599,KNDJT2A23A7172717,2010,Manual 5-spd,26.0,1.6
Kia,125642,Soul,8599,KNDJT2A23A7172717,2010,Automatic 4-spd,24.0,2.0
Kia,125642,Soul,8599,KNDJT2A23A7172717,2010,Manual 5-spd,24.0,2.0
Jeep,18175,Grand Cherokee,26998,1C4RJFAG9HC751272,2017,,,
Buick,39640,Regal,17998,2G4GT5GX9G9112698,2016,Automatic (S6),21.0,2.0
Buick,39640,Regal,17998,2G4GT5GX9G9112698,2016,Manual 6-spd,20.0,2.0
Buick,39640,Regal,17998,2G4GT5GX9G9112698,2016,Automatic (S6),19.0,2.4
Chevrolet,97913,Tahoe,36998,1GNSKCKC9GR133736,2016,,,
Chrysler,41997,300,21998,2C3CCAGG4FH767534,2015,Automatic 8-spd,19.0,3.6
Chrysler,41997,300,21998,2C3CCAGG4FH767534,2015,Automatic 8-spd,16.0,5.7
Chrysler,41997,300,21998,2C3CCAGG4FH767534,2015,Automatic 8-spd,19.0,3.6
Ford,20627,Mustang,25998,1FATP8FF9F5422806,2015,Manual 6-spd,17.0,3.7
Ford,20627,Mustang,25998,1FATP8FF9F5422806,2015,Automatic 6-spd,19.0,3.7
Ford,20627,Mustang,25998,1FATP8FF9F5422806,2015,Manual 6-spd,15.0,5.0
Ford,20627,Mustang,25998,1FATP8FF9F5422806,2015,Manual 6-spd,22.0,2.3
Ford,20627,Mustang,25998,1FATP8FF9F5422806,2015,Automatic (S6),21.0,2.3
Ford,20627,Mustang,25998,1FATP8FF9F5422806,2015,Automatic 6-spd,16.0,5.0
Nissan,39411,Rogue,15998,KNMAT2MVXFP544969,2015,,,
Kia,28239,Soul,14599,KNDJP3A59F7165489,2015,Automatic (S6),24.0,1.6
Kia,28239,Soul,14599,KNDJP3A59F7165489,2015,Manual 6-spd,24.0,1.6
Kia,28239,Soul,14599,KNDJP3A59F7165489,2015,Automatic (S6),23.0,2.0
Mercedes-Benz,10718,E-Class,43998,WDDZF4KB2HA239928,2017,,,
Toyota,14947,Prius c,15998,JTDKDTB35F1584128,2015,Automatic (variable gear ratios),53.0,1.5
Toyota,28327,RAV4,18998,2T3RFREV2FW328250,2015,Automatic (S6),23.0,2.5
Acura,11774,TLX,20998,19UUB1F30FA016772,2015,Automatic (AM8),24.0,2.4
Acura,11774,TLX,20998,19UUB1F30FA016772,2015,Automatic (S9),21.0,3.5
Hyundai,32648,Santa Fe Sport,19998,5XYZUDLA2FG282801,2015,,,
Nissan,34855,Sentra,11998,3N1AB7AP6FY312103,2015,Manual 6-spd,27.0,1.8
Nissan,34855,Sentra,11998,3N1AB7AP6FY312103,2015,Automatic (variable gear ratios),29.0,1.8
Jeep,23538,Grand Cherokee,22998,1C4RJFAG7FC173461,2015,,,
Ford,41966,Escape,15998,1FMCU0GD3HUA53642,2017,,,
Dodge,25386,Grand Caravan,19599,2C4RDGCG8GR363160,2016,Automatic 6-spd,17.0,3.6
Dodge,25386,Grand Caravan,19599,2C4RDGCG8GR363160,2016,Automatic 6-spd,17.0,3.6
Buick,5122,Regal,23998,2G4GS5GX4H9146830,2017,Automatic (S6),21.0,2.0
Buick,5122,Regal,23998,2G4GS5GX4H9146830,2017,Automatic (S6),19.0,2.4
Ford,19027,Fusion,14998,3FA6P0H7XGR222973,2016,,,
Chrysler,13861,Town and Country,23998,2C4RC1CG7FR754251,2015,Automatic 6-spd,17.0,3.6
Chrysler,13861,Town and Country,23998,2C4RC1CG7FR754251,2015,Automatic 6-spd,17.0,3.6
Toyota,50581,Corolla,12599,2T1BU4EE1DC015837,2013,Automatic 4-spd,26.0,1.8
Toyota,50581,Corolla,12599,2T1BU4EE1DC015837,2013,Manual 5-spd,27.0,1.8
Nissan,27484,Versa Note,9998,3N1CE2CP0FL363920,2015,,,
Subaru,30494,Impreza,19998,JF1GPAP60G8214031,2016,,,
Chevrolet,10462,Silverado 1500,30998,1GCVKREC8JZ312779,2018,,,
Hyundai,33541,Elantra,11998,KMHDH4AE6DU854447,2013,Automatic 6-spd,28.0,1.8
Hyundai,33541,Elantra,11998,KMHDH4AE6DU854447,2013,Manual 6-spd,28.0,1.8
Nissan,86761,Pathfinder,18998,5N1AR2MN9DC675843,2013,,,
Chevrolet,23472,Equinox,22998,2GNFLGEK8G6155361,2016,,,
Ford,121279,F-250 Super Duty,36998,1FT7W2BT3EEA46299,2014,,,
Toyota,50249,RAV4,18599,JTMBFREV8GJ051508,2016,Automatic (S6),23.0,2.5
Kia,18769,Sportage,15998,KNDPB3ACXG7796504,2016,,,
Cadillac,47913,XTS,20998,2G61P5S36D9127502,2013,Automatic (S6),17.0,3.6
Dodge,31455,Durango,30998,1C4SDJCT4FC729859,2015,,,
Kia,36208,Cadenza,17998,KNALN4D79F5176924,2015,Automatic 6-spd,19.0,3.3
Jeep,20537,Renegade,22998,ZACCJBCT7FPB39010,2015,,,
Volvo,10133,V60 Cross Country,30998,YV440MWK9J2053090,2018,,,
BMW,56488,X3,15998,WBXPC93429WJ28018,2009,,,
Chrysler,35133,200,16998,1C3CCCCG3FN501589,2015,Automatic 9-spd,23.0,2.4
Chrysler,35133,200,16998,1C3CCCCG3FN501589,2015,Automatic 9-spd,19.0,3.6
Chrysler,35133,200,16998,1C3CCCCG3FN501589,2015,Automatic 9-spd,23.0,2.4
Chrysler,35133,200,16998,1C3CCCCG3FN501589,2015,Automatic 9-spd,19.0,3.6
Toyota,25539,Highlander,33998,5TDDKRFH3FS222308,2015,,,
Nissan,28130,Rogue,16599,KNMAT2MV1FP592392,2015,,,
GMC,7989,Acadia,33998,1GKKVTKD1FJ338252,2015,,,
Mitsubishi,28995,Outlander Sport,14998,4A4AR3AW2FE050658,2015,,,
Volkswagen,31059,Tiguan,14998,WVGAV3AX6EW625358,2014,Automatic (S6),21.0,2.0
Volkswagen,31059,Tiguan,14998,WVGAV3AX6EW625358,2014,Manual 6-spd,18.0,2.0
Toyota,73870,Corolla,9599,2T1BU40E19C174260,2009,Manual 5-spd,22.0,2.4
Toyota,73870,Corolla,9599,2T1BU40E19C174260,2009,Automatic (S5),22.0,2.4
Toyota,73870,Corolla,9599,2T1BU40E19C174260,2009,Automatic 4-spd,27.0,1.8
Toyota,73870,Corolla,9599,2T1BU40E19C174260,2009,Manual 5-spd,26.0,1.8
Lexus,25970,NX 200t,28998,JTJBARBZ4G2066505,2016,Automatic (S6),22.0,2.0
Jeep,11916,Wrangler Unlimited,29998,1C4HJWDG4JL930252,2018,,,
Kia,74151,Sportage,12599,KNDPB3A28C7325372,2012,,,
Ford,50793,Explorer,19998,1FM5K7D88EGA86323,2014,,,
Dodge,73470,Journey,14998,3C4PDDBG5FT640060,2015,,,
Ford,45668,Mustang,17599,1FA6P8TH9F5424297,2015,Manual 6-spd,17.0,3.7
Ford,45668,Mustang,17599,1FA6P8TH9F5424297,2015,Automatic 6-spd,19.0,3.7
Ford,45668,Mustang,17599,1FA6P8TH9F5424297,2015,Manual 6-spd,15.0,5.0
Ford,45668,Mustang,17599,1FA6P8TH9F5424297,2015,Manual 6-spd,22.0,2.3
Ford,45668,Mustang,17599,1FA6P8TH9F5424297,2015,Automatic (S6),21.0,2.3
Ford,45668,Mustang,17599,1FA6P8TH9F5424297,2015,Automatic 6-spd,16.0,5.0
Ford,40176,Escape,14998,1FMCU0G73GUB83929,2016,,,
Infiniti,73370,G37,19998,JN1CV6EL6DM981845,2013,Automatic (S7),19.0,3.7
Infiniti,73370,G37,19998,JN1CV6EL6DM981845,2013,Manual 6-spd,17.0,3.7
Chevrolet,29972,Equinox,17599,2GNALCEK9H1514976,2017,,,
Honda,34442,CR-V,19998,2HKRM4H7XDH654632,2013,,,
Honda,34792,Accord,17998,1HGCR2F78FA241683,2015,Manual 6-spd,18.0,3.5
Honda,34792,Accord,17998,1HGCR2F78FA241683,2015,Automatic 6-spd,21.0,3.5
Honda,34792,Accord,17998,1HGCR2F78FA241683,2015,Automatic (S6),21.0,3.5
Honda,34792,Accord,17998,1HGCR2F78FA241683,2015,Manual 6-spd,23.0,2.4
Honda,34792,Accord,17998,1HGCR2F78FA241683,2015,Automatic (variable gear ratios),27.0,2.4
Honda,34792,Accord,17998,1HGCR2F78FA241683,2015,Automatic (AV-S7),26.0,2.4
Ford,68558,Flex,21400,2FMHK6D86FBA01656,2015,,,
Ford,49030,Mustang,19800,1FATP8UH9H5273370,2017,Manual 6-spd,21.0,2.3
Ford,49030,Mustang,19800,1FATP8UH9H5273370,2017,Automatic (S6),21.0,2.3
Ford,49030,Mustang,19800,1FATP8UH9H5273370,2017,Automatic (S6),18.0,3.7
Ford,49030,Mustang,19800,1FATP8UH9H5273370,2017,Manual 6-spd,18.0,3.7
Ford,49030,Mustang,19800,1FATP8UH9H5273370,2017,Manual 6-spd,15.0,5.0
Ford,49030,Mustang,19800,1FATP8UH9H5273370,2017,Automatic (S6),15.0,5.0
Toyota,19483,Sienna,28900,5TDDK3DC2FS121121,2015,,,
Chevrolet,48110,Malibu,14000,1G11H5SA6DF334531,2013,Automatic (S6),22.0,2.5
Chevrolet,48110,Malibu,14000,1G11H5SA6DF334531,2013,Automatic (S6),21.0,2.0
Nissan,52701,Maxima,19400,1N4AA6AP6HC419566,2017,Automatic (AV-S7),21.0,3.5
Dodge,48712,Durango,25800,1C4RDHDG8HC917506,2017,,,
Tesla,45360,Model S,45755,5YJSA1H14FF084522,2015,,,
Nissan,35144,Maxima,22755,1N4AA6APXJC361502,2018,Automatic (AV-S7),21.0,3.5
Kia,18041,Optima,20200,5XXGR4A60FG431430,2015,Automatic (S6),20.0,2.0
Kia,18041,Optima,20200,5XXGR4A60FG431430,2015,Automatic (S6),23.0,2.4
Infiniti,48275,QX60,25235,5N1AL0MN1FC546892,2015,,,
Chevrolet,30842,Corvette,19855,1G1YY32G845102770,2004,Automatic 4-spd,16.0,5.7
Chevrolet,30842,Corvette,19855,1G1YY32G845102770,2004,Manual 6-spd,17.0,5.7
Lincoln,31804,MKZ,23999,3LN6L5ECXHR648678,2017,,,
Lincoln,14251,MKZ,26699,3LN6L5E98JR600090,2018,,,
Chevrolet,23947,Cruze,15000,3G1BE6SM2HS527208,2017,Automatic (S6),30.0,1.4
Chevrolet,23947,Cruze,15000,3G1BE6SM2HS527208,2017,Manual 6-spd,28.0,1.4
Chevrolet,23947,Cruze,15000,3G1BE6SM2HS527208,2017,Automatic 9-spd,31.0,1.6
Chevrolet,23947,Cruze,15000,3G1BE6SM2HS527208,2017,Manual 6-spd,30.0,1.6
Dodge,15334,Challenger,20100,2C3CDZAG9FH788772,2015,Automatic 8-spd,16.0,5.7
Dodge,15334,Challenger,20100,2C3CDZAG9FH788772,2015,Manual 6-spd,15.0,5.7
Dodge,15334,Challenger,20100,2C3CDZAG9FH788772,2015,Automatic 8-spd,19.0,3.6
Dodge,15334,Challenger,20100,2C3CDZAG9FH788772,2015,Manual 6-spd,14.0,6.4
Dodge,15334,Challenger,20100,2C3CDZAG9FH788772,2015,Automatic 8-spd,15.0,6.4
Ford,52046,Expedition EL,33100,1FMJK2AT4HEA74812,2017,,,
Mercedes-Benz,36924,GLC,32500,WDC0G4KB4HF256274,2017,,,
Toyota,42380,Corolla,14305,5YFBURHE3HP712487,2017,Manual 6-spd,27.0,1.8
Toyota,42380,Corolla,14305,5YFBURHE3HP712487,2017,Automatic (variable gear ratios),28.0,1.8
Toyota,42380,Corolla,14305,5YFBURHE3HP712487,2017,Automatic (AV-S7),28.0,1.8
Toyota,36071,Yaris iA,12195,3MYDLBYV2HY176183,2017,Manual 6-spd,30.0,1.5
Toyota,36071,Yaris iA,12195,3MYDLBYV2HY176183,2017,Automatic (S6),32.0,1.5
Ford,33517,Focus,12385,1FADP3F25HL249076,2017,,,
Chevrolet,48910,Impala,19500,1G1145S37HU201016,2017,Automatic (S6),22.0,2.5
Chevrolet,48910,Impala,19500,1G1145S37HU201016,2017,Automatic (S6),18.0,3.6
Chevrolet,48910,Impala,19500,1G1145S37HU201016,2017,Automatic (S6),19.0,3.6
Chevrolet,22607,Cruze,15100,1G1BE5SM9H7121760,2017,Automatic (S6),30.0,1.4
Chevrolet,22607,Cruze,15100,1G1BE5SM9H7121760,2017,Manual 6-spd,28.0,1.4
Chevrolet,22607,Cruze,15100,1G1BE5SM9H7121760,2017,Automatic 9-spd,31.0,1.6
Chevrolet,22607,Cruze,15100,1G1BE5SM9H7121760,2017,Manual 6-spd,30.0,1.6
Mercedes-Benz,34478,E-Class,27900,WDDHF5KB2GB251362,2016,,,
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Automatic (AM-S6),29.0,2.0
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Manual 6-spd,29.0,2.0
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Manual 5-spd,26.0,1.8
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Automatic (S6),25.0,1.8
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Automatic (AM-S6),24.0,2.0
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Manual 6-spd,23.0,2.0
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Automatic (S6),23.0,2.0
Volkswagen,21469,Jetta,12700,3VWLL7AJ2EM283569,2014,Manual 5-spd,24.0,2.0
MINI,28197,Countryman,19200,WMWZC3C58FWP52944,2015,,,
Nissan,48764,Altima,15500,1N4AL3AP9HC239474,2017,Automatic (variable gear ratios),27.0,2.5
Nissan,48764,Altima,15500,1N4AL3AP9HC239474,2017,Automatic (AV-S7),22.0,3.5
Hyundai,20685,Sonata,16999,5NPE34AF5GH303151,2016,Automatic (S6),22.0,2.0
Hyundai,20685,Sonata,16999,5NPE34AF5GH303151,2016,Automatic (S6),25.0,2.4
Hyundai,20685,Sonata,16999,5NPE34AF5GH303151,2016,Automatic (AM7),28.0,1.6
Hyundai,47326,Santa Fe,22500,KM8SN4HF3GU144795,2016,,,
Mitsubishi,43516,Outlander,15695,JA4AD2A37HZ039392,2017,,,
Ford,33386,Edge,19100,2FMPK4G92GBB69963,2016,,,
Honda,113725,Pilot,15755,5FNYF4H96BB034850,2011,,,
Honda,13725,Civic,23300,2HGFC3A56HH753134,2017,,,
Dodge,28596,Challenger,25300,2C3CDZBT7HH619364,2017,Automatic 8-spd,19.0,3.6
Dodge,28596,Challenger,25300,2C3CDZBT7HH619364,2017,Automatic 8-spd,16.0,5.7
Dodge,28596,Challenger,25300,2C3CDZBT7HH619364,2017,Automatic 8-spd,15.0,6.4
Dodge,28596,Challenger,25300,2C3CDZBT7HH619364,2017,Manual 6-spd,15.0,5.7
Dodge,28596,Challenger,25300,2C3CDZBT7HH619364,2017,Manual 6-spd,14.0,6.4
